Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Ali, K., Partridge, M.D., Olfert, M.R.","16066754500; 7102151834; 6601970014","Can geographically weighted regressions improve regional analysis and policy making?",2007,"International Regional Science Review",30,"3",,300,329,,74,10.1177/0160017607301609,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34250658086&partnerID=40&md5=3fb1bbf06a6f7348db803855fbc91fd3",Article,Final,"",Scopus,2-s2.0-34250658086
"Kupfer, J.A., Farris, C.A.","57204334424; 15764988600","Incorporating spatial non-stationarity of regression coefficients into predictive vegetation models",2007,"Landscape Ecology",22,"6",,837,852,,79,10.1007/s10980-006-9058-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249821654&partnerID=40&md5=91d42095a141f70d936899e67f8049dd",Article,Final,"",Scopus,2-s2.0-34249821654
"Cahill, M., Mulligan, G.","16836014500; 7005147842","Using geographically weighted regression to explore local crime patterns",2007,"Social Science Computer Review",25,"2",,174,193,,121,10.1177/0894439307298925,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249703491&partnerID=40&md5=0cddf7ec04b06893aed49a6099ef1c7e",Article,Final,"",Scopus,2-s2.0-34249703491
"Osborne, P.E., Foody, G.M., Suárez-Seoane, S.","7102953824; 7007014233; 55892510400","Non-stationarity and local approaches to modelling the distributions of wildlife",2007,"Diversity and Distributions",13,"3",,313,323,,118,10.1111/j.1472-4642.2007.00344.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34247354914&partnerID=40&md5=93e316038ee306c2de82fcd7cba291bb",Article,Final,"",Scopus,2-s2.0-34247354914
"Clark, S.D.","7403150313","Estimating local car ownership models",2007,"Journal of Transport Geography",15,"3",,184,197,,54,10.1016/j.jtrangeo.2006.02.014,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34147139499&partnerID=40&md5=0f8bdd5ff1b85f5af6f92baaa07ff99d",Article,Final,"All Open Access, Green",Scopus,2-s2.0-34147139499
"Miller, J., Franklin, J., Aspinall, R.","56120241400; 35725372300; 7005753765","Incorporating spatial dependence in predictive vegetation models",2007,"Ecological Modelling",202,"3-4",,225,242,,194,10.1016/j.ecolmodel.2006.12.012,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33847632066&partnerID=40&md5=df4046e7a58a76c2981b894329309936",Review,Final,"",Scopus,2-s2.0-33847632066
"Sen Roy, S., Yuan, F.","7404587604; 57203467513","Patterns and variability of summer NDVI in response to climate variables in Minnesota",2007,"GIScience and Remote Sensing",44,"2",,166,181,,9,10.2747/1548-1603.44.2.166,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34247540353&partnerID=40&md5=649e66f70bdfd1550e9c53c4dc92ca33",Article,Final,"",Scopus,2-s2.0-34247540353
"Cho, S.-H., Chen, Z., Yen, S.T., English, B.C.","22940061400; 57191605951; 7402687252; 7005788907","Spatial variation of output-input elasticities: Evidence from Chinese county-level agricultural production data",2007,"Papers in Regional Science",86,"1",,139,157,,12,10.1111/j.1435-5957.2007.00113.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947707946&partnerID=40&md5=ff8d5d07699444ba34311c96a0ff52b9",Article,Final,"",Scopus,2-s2.0-33947707946
"Qin, W., Wang, J., Liu, M.","16043698600; 56162297300; 12790916700","Algorithm for mixed geographically weighted regression model",2007,"Geomatics and Information Science of Wuhan University",32,"2",,115,119,,6,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947193991&partnerID=40&md5=e940b1634f81baa03a0ccde2e1a0de07",Article,Final,"",Scopus,2-s2.0-33947193991
"Austin, M.","7202193901","Species distribution models and ecological theory: A critical assessment and some possible new approaches",2007,"Ecological Modelling",200,"1-2",,1,19,,924,10.1016/j.ecolmodel.2006.07.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33847675260&partnerID=40&md5=2ea22f430f1df8ed424a9b933da22cf1",Review,Final,"",Scopus,2-s2.0-33847675260
"Borst, R., McCluskey, W.I.","18633590000; 57217946264","Comparative evaluation of the comparable sales method with geostatistical valuation models",2007,"Pacific Rim Property Research Journal",13,"1",,106,129,,13,10.1080/14445921.2007.11104225,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902992943&partnerID=40&md5=fc1bf10d4b5cc4c6a268177e2de582db",Article,Final,"",Scopus,2-s2.0-84902992943
"Yu, D., Wei, Y.D., Wu, C.","12792543600; 56329608600; 7501667640","Modeling spatial dimensions of housing prices in Milwaukee, WI",2007,"Environment and Planning B: Planning and Design",34,"6",,1085,1102,,68,10.1068/b32119,"https://www.scopus.com/inward/record.url?eid=2-s2.0-38149111804&partnerID=40&md5=c70ec709a9cef6f8c81e8a553607f85e",Article,Final,"",Scopus,2-s2.0-38149111804
"Nelson, A., Oberthür, T., Cook, S.","57210095254; 35871410000; 28067722600","Multi-scale correlations between topography and vegetation in a hillside catchment of Honduras",2007,"International Journal of Geographical Information Science",21,"2",,145,174,,19,10.1080/13658810600852263,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34250838765&partnerID=40&md5=4b3f8e5f8b17c515dd37f460ffabe0ad",Article,Final,"",Scopus,2-s2.0-34250838765
"Wheeler, D.C., Calder, C.A.","56447934400; 7005575025","An assessment of coefficient accuracy in linear regression models with spatially varying coefficients",2007,"Journal of Geographical Systems",9,"2",,145,166,,96,10.1007/s10109-006-0040-y,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34250682635&partnerID=40&md5=c598fb2cafd2f76776b0740306579a31",Article,Final,"",Scopus,2-s2.0-34250682635
"Bitter, C., Mulligan, G.F., Dall'erba, S.","8069953000; 7005147842; 8507026200","Incorporating spatial variation in housing attribute prices: A comparison of geographically weighted regression and the spatial expansion method",2007,"Journal of Geographical Systems",9,"1",,7,27,,162,10.1007/s10109-006-0028-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947097410&partnerID=40&md5=ff3ae1df1855f550336c5c60cf4e8cd0",Conference Paper,Final,"All Open Access, Green",Scopus,2-s2.0-33947097410
"Warren, G., Metternicht, G., Speijers, J.","57197941969; 6701407052; 6507712740","Use of a spatially weighted multivariate classification of soil properties, terrain and remote sensing data to form land management units",2006,"American Society for Photogrammetry and Remote Sensing - Annual Conference of the American Society for Photogrammetry and Remote Sensing 2006: Prospecting for Geospatial Information Integration",3,"",,1563,1574,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84869034602&partnerID=40&md5=b0bf4d1e0748c88d2397705cf74cd2fe",Conference Paper,Final,"",Scopus,2-s2.0-84869034602
"Propastin, P.A., Muratova, N.R.","22235410800; 6602155739","Spatial non-stationarity and time-dependency in the relationship between NOAA-AVHRR NDVI and climatic determinants: Sensitivity to land use/land cover change",2006,"International Geoscience and Remote Sensing Symposium (IGARSS)",,"", 4241690,2099,2102,,2,10.1109/IGARSS.2006.543,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34948846007&partnerID=40&md5=3aa786efca33816c769c07355f55ccdc",Conference Paper,Final,"",Scopus,2-s2.0-34948846007
"Hongbo, D., Mulley, C.","16066956400; 6603085894","Relationship between transport accessibility and land value: Local model approach with geographically weighted regression",2006,"Transportation Research Record",,"1977",,197,205,,86,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947592467&partnerID=40&md5=85ca833f5bdc28461f76f0bbabd2c6b7",Conference Paper,Final,"",Scopus,2-s2.0-33947592467
"De Las Heras, A., Yong, H.","15839162200; 36928197000","Predicting spatio-temporal failure in large scale observational and micro scale experimental systems",2006,"Proceedings of SPIE - The International Society for Optical Engineering",6420,"", 642020,,,,,10.1117/12.712994,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846838746&partnerID=40&md5=06a23ccf9e1be10dc57c95bb6a77e441",Conference Paper,Final,"",Scopus,2-s2.0-33846838746
"Qin, W., Wang, J.","16043698600; 56162297300","Exploring spatial relationship non-stationary based on GWR and GIS",2006,"Proceedings of SPIE - The International Society for Optical Engineering",6420,"", 64201X,,,,3,10.1117/12.712983,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846821633&partnerID=40&md5=6ca95bd6e6bcaf528c690081de5c7564",Conference Paper,Final,"",Scopus,2-s2.0-33846821633
"Ali, L., Kestens, Y.","15755013900; 55906994500","Contagion and crises clusters: Toward a regional warning system?",2006,"Review of World Economics",142,"4",,814,839,,3,10.1007/s10290-006-0094-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845945228&partnerID=40&md5=b6975c6476d534d9e838c40bfbbbd34c",Article,Final,"",Scopus,2-s2.0-33845945228
"Wooldridge, S., Brodie, J., Furnas, M.","6602668568; 7102849468; 6601959911","Exposure of inner-shelf reefs to nutrient enriched runoff entering the Great Barrier Reef Lagoon: Post-European changes and the design of water quality targets",2006,"Marine Pollution Bulletin",52,"11",,1467,1479,,104,10.1016/j.marpolbul.2006.05.009,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33750481908&partnerID=40&md5=997a570dad0feb7d2d68a5e2e20377e9",Article,Final,"",Scopus,2-s2.0-33750481908
"Bickford, S.A., Laffan, S.W.","6603965621; 6603019813","Multi-extent analysis of the relationship between pteridophyte species richness and climate",2006,"Global Ecology and Biogeography",15,"6",,588,601,,61,10.1111/j.1466-8238.2006.00250.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33750352835&partnerID=40&md5=297f1979da3d76699527e845b99c6f0c",Article,Final,"",Scopus,2-s2.0-33750352835
"Mennis, J.","6602921127","Mapping the results of geographically weighted regression",2006,"Cartographic Journal",43,"2",,171,179,,153,10.1179/000870406X114658,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845758913&partnerID=40&md5=824572606035d453553ff4b4f7b8370b",Article,Final,"",Scopus,2-s2.0-33845758913
"Shi, H., Zhang, L., Liu, J.","9276700100; 35254692200; 35491043300","A new spatial-attribute weighting function for geographically weighted regression",2006,"Canadian Journal of Forest Research",36,"4",,996,1005,,26,10.1139/X05-295,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33746054508&partnerID=40&md5=3a3b6f670517cf8582e09e31efe9b1f3",Article,Final,"",Scopus,2-s2.0-33746054508
"Yu, D.-L.","12792543600","Spatially varying development mechanisms in the Greater Beijing Area: A geographically weighted regression investigation",2006,"Annals of Regional Science",40,"1",,173,190,,84,10.1007/s00168-005-0038-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33645214066&partnerID=40&md5=924d104c1b91a84bff1bcdfe26dd9f2e",Article,Final,"",Scopus,2-s2.0-33645214066
"Shi, H., Laurent, E.J., Lebouton, J., Racevskis, L., Hall, K.R., Donovan, M., Doepker, R.V., Walters, M.B., Lupi, F., Liu, J.","9276700100; 9276700200; 9276700300; 9276700400; 9276700500; 15727182700; 6602222331; 7201507473; 6701734845; 35491043300","Local spatial modeling of white-tailed deer distribution",2006,"Ecological Modelling",190,"1-2",,171,189,,48,10.1016/j.ecolmodel.2005.04.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27844504051&partnerID=40&md5=7e5dbf5eccccd6d0ff01388450413a31",Article,Final,"",Scopus,2-s2.0-27844504051
"Propastin, P.A., Kappas, M., Muratova, N.R.","22235410800; 24174531100; 6602155739","Evaluating trends in spatial relationship between NOAA/AVHRR-NDVI and rainfall as computed by geographically weighted regression: A case study from a dry region in the middle Kazakhstan",2006,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives",36,"",,,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85076818889&partnerID=40&md5=0aeb493ce5db51b057ee1c462eb95626",Conference Paper,Final,"",Scopus,2-s2.0-85076818889
"Propastin, P., Muratova, N., Kappas, M.","22235410800; 6602155739; 24174531100","Reducing uncertainty in analysis of relationship between vegetation patterns and precipitation",2006,"Proceedings of ACCURACY 2006 - 7th International Symposium on Spatial Accuracy Assessment in Natural Resources and Environmental Sciences",,"",,459,468,,4,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77949880985&partnerID=40&md5=9c5245ca5c6ea1e8f2c75759fb24afe0",Conference Paper,Final,"",Scopus,2-s2.0-77949880985
"Vichiensan, V., Páez, A., Kawai, K., Miyamoto, K.","8440258100; 7004827878; 55136897300; 7402106426","Nonstationary spatial interpolation method for urban model development",2006,"Transportation Research Record",,"1977",,103,111,,6,10.3141/1977-15,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947597540&partnerID=40&md5=cf35ae059cbbb86cc5a6d3354bdf53f0",Article,Final,"",Scopus,2-s2.0-33947597540
"Chow, L.-F., Zhao, F., Liu, X., Li, M.-T., Ubaka, I.","55545862102; 7402049801; 53874029300; 27169151200; 6506601740","Transit ridership model based on geographically weighted regression",2006,"Transportation Research Record",,"1972",,105,114,,47,10.3141/1972-15,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947591178&partnerID=40&md5=e3509b657d34212f5303f589314170eb",Article,Final,"",Scopus,2-s2.0-33947591178
"Lazarus, B.E., Schaberg, P.G., Hawley, G.J., DeHayes, D.H.","57185410900; 6603700938; 7007018870; 6602139613","Landscape-scale spatial patterns of winter injury to red spruce foliage in a year of heavy region-wide injury",2006,"Canadian Journal of Forest Research",36,"1",,142,152,,27,10.1139/x05-236,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33744810661&partnerID=40&md5=5623f92f8462152fddc18b26859349de",Article,Final,"",Scopus,2-s2.0-33744810661
"Kestens, Y., Thériault, M., Des Rosiers, F.","55906994500; 7003640338; 6505941911","Heterogeneity in hedonic modelling of house prices: Looking at buyers' household profiles",2006,"Journal of Geographical Systems",8,"1",,61,96,,86,10.1007/s10109-005-0011-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33244482487&partnerID=40&md5=2da7828bed0775762f39b1b95a321e52",Article,Final,"",Scopus,2-s2.0-33244482487
"Wheeler, B.W., Rigby, J.E., Huriwai, T.","7102860699; 35606077400; 6602178988","Pokies and poverty: Problem gambling risk factor geography in New Zealand",2006,"Health and Place",12,"1",,86,96,,63,10.1016/j.healthplace.2004.10.011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27144537762&partnerID=40&md5=1d000dbfe9beddf81e84774160c2de98",Article,Final,"All Open Access, Green",Scopus,2-s2.0-27144537762
"Laffan, S.W., Bickford, S.A.","6603019813; 6603965621","Using spatial randomisations to improve the utility of geographically weighted regression model results",2005,"MODSIM05 - International Congress on Modelling and Simulation: Advances and Applications for Management and Decision Making, Proceedings",,"",,1396,1401,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053103762&partnerID=40&md5=8958549c62ed98e8067ed6d2b82a8e89",Conference Paper,Final,"",Scopus,2-s2.0-80053103762
"Hanham, R., Spiker, J.S.","6602841628; 55996460000","Urban sprawl detection using satellite imagery and geographically weighted regression",2005,"Geo-Spatial Technologies in Urban Environments",,"",,137,151,,10,10.1007/3-540-26676-3_12,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77957296031&partnerID=40&md5=31a6d33b3e01e9388f54ce19d44306e3",Book Chapter,Final,"",Scopus,2-s2.0-77957296031
"Farrow, A., Larrea, C., Hyman, G., Lema, G.","56031221100; 6602544841; 9739894000; 56234236700","Exploring the spatial variation of food poverty in Ecuador",2005,"Food Policy",30,"5-6",,510,531,,41,10.1016/j.foodpol.2005.09.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-28544444037&partnerID=40&md5=c2d8511f00087c23982fa7fc4e6d64e3",Article,Final,"All Open Access, Green",Scopus,2-s2.0-28544444037
"Kam, S.-P., Hossain, M., Bose, M.L., Villano, L.S.","7003477509; 7402472572; 16401104400; 9250803100","Spatial patterns of rural poverty and their relationship with welfare-influencing factors in Bangladesh",2005,"Food Policy",30,"5-6",,551,567,,39,10.1016/j.foodpol.2005.10.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-28544443316&partnerID=40&md5=be4d0242ab454b6ce998c725cc8dd4ae",Article,Final,"",Scopus,2-s2.0-28544443316
"Foody, G.M.","7007014233","Mapping the richness and composition of British breeding birds from coarse spatial resolution satellite sensor imagery",2005,"International Journal of Remote Sensing",26,"18",,3943,3956,,27,10.1080/01431160500165716,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27744511267&partnerID=40&md5=cf0fc81c6e3be92a3998fbabe3fca637",Article,Final,"",Scopus,2-s2.0-27744511267
"Nakaya, T., Fotheringham, A.S., Brunsdon, C., Charlton, M.","7102467262; 7005669439; 6701626868; 7102039728","Geographically weighted Poisson regression for disease association mapping",2005,"Statistics in Medicine",24,"17",,2695,2717,,298,10.1002/sim.2129,"https://www.scopus.com/inward/record.url?eid=2-s2.0-24944468295&partnerID=40&md5=e46729c65cea598675ff81b9d5234a13",Article,Final,"All Open Access, Green",Scopus,2-s2.0-24944468295
